x,y,z,t
0.4325516042932456,-4.3397418345103205,27.22218650597008,0.5900000000000003
0.007721381110118497,-4.297492257889536,26.51803811479423,0.6000000000000003
-0.37543891134945456,-4.2642051866528,25.847744166728397,0.6100000000000003
-0.7219717115270918,-4.243504636033875,25.208752510229406,0.6200000000000003
-1.0366813718241539,-4.238165455576239,24.59896954663612,0.6300000000000003
-1.3241025588222743,-4.250305523197594,24.016726025167006,0.6400000000000003
-1.588484783355422,-4.281542944406873,23.46073900751306,0.6500000000000004
-1.8337890219198902,-4.333123768469849,22.93007509856717,0.6600000000000004
-2.0636931979671225,-4.406024868705037,22.424117962636586,0.6700000000000004
-2.281603933298004,-4.501035822383238,21.942541745645006,0.6800000000000004
-2.4906724880722164,-4.618822896082212,21.485291109188786,0.6900000000000004
-2.6938132080991766,-4.759977596955568,21.05256800398739,0.7000000000000004
-2.8937231095725258,-4.925051679125048,20.644824956634196,0.7100000000000004
-3.0929014691510663,-5.114579983183195,20.26276443054222,0.7200000000000004
-3.2936684626907184,-5.32909202182548,19.907343685842882,0.7300000000000004
-3.498182017872356,-5.569112794804395,19.5797844544251,0.7400000000000004
-3.7084521216095743,-5.835152914662287,19.281586625733457,0.7500000000000004
-3.9263518586445243,-6.12768774926409,19.014544972939493,0.7600000000000005
-4.153624459097287,-6.447124942931939,18.780767707739543,0.7700000000000005
-4.391885606442706,-6.793759378584375,18.582695307390377,0.7800000000000005
-4.642620211487829,-7.1677144136618205,18.423117583495504,0.7900000000000005
-4.907172803139733,-7.568868102455162,18.305186335501293,0.8000000000000005
-5.186730637921602,-7.996763164997701,18.2324201367013,0.8100000000000005
-5.4822986079287706,-8.450499758543645,18.208696834174315,0.8200000000000005
-5.79466505944138,-8.928610757399957,18.23822822806517,0.8300000000000005
-6.124357759305324,-9.428920380449703,18.325510191066485,0.8400000000000005
-6.471589511556531,-9.948388770619873,18.475240316922488,0.8500000000000005
-6.836193390966713,-10.482947674396083,18.692194252665786,0.8600000000000005
-7.217548288935288,-11.027335806158305,18.981051487839288,0.8700000000000006
-7.614496526081142,-11.574946835849705,19.346161987041473,0.8800000000000006
-8.025256726611405,-12.117708061907006,19.791247226147913,0.8900000000000006
-8.447336987141549,-12.646013299785409,20.319033574964156,0.9000000000000006
-8.877455553758908,-13.148738513583877,20.930823178754686,0.9100000000000006
-9.31147858466184,-13.613371949418413,21.62601791832793,0.9200000000000006
-9.744386813193021,-14.02629022321938,22.40162553556251,0.9300000000000006
-10.170284556178755,-14.373205902354329,23.251792564721676,0.9400000000000006
-10.582464892180747,-14.639798669577972,24.167424038295167,0.9500000000000006
-10.973543234038276,-14.812520118237765,25.13596139437908,0.9600000000000006
-11.335667284960728,-14.879532382914567,26.141392891885552,0.9700000000000006
-11.652757535557646,-14.828634298984445,27.146500884924784,0.9800000000000006
-11.925668814754205,-14.662313924376937,28.14525086227616,0.9900000000000007
-12.147897230014262,-14.380350717544589,29.115980256776574,1.0000000000000007
-12.31393128684887,-13.986959155697663,30.03703984978751,1.0100000000000007
-12.41956322463025,-13.490752593017248,30.88798026089082,1.0200000000000007
-12.462132904766692,-12.904342239739867,31.650689058936198,1.0300000000000007
-12.443532030428097,-12.229004907271936,32.32711962487863,1.0400000000000007
-12.357102942533565,-11.510433469817881,32.87062842391295,1.0500000000000007
-12.209959443923273,-10.755461924520151,33.293514361185615,1.0600000000000007
-12.006141479780899,-9.983483725462545,33.59371174446636,1.0700000000000007
-11.75098012367532,-9.212886668256013,33.77316046164296,1.0800000000000007
-11.45080923655121,-8.46022373315022,33.83723903474731,1.0900000000000007
-11.112652547641918,-7.739625800148889,33.794044667608254,1.1000000000000008
-10.743911413168703,-7.06246904403681,33.65361153333072,1.1100000000000008
-10.344777229424222,-6.426404622704498,33.42231218042449,1.1200000000000008
-9.929604678621859,-5.8512528692427015,33.11448096610978,1.1300000000000008
-9.505916988778685,-5.340175030644921,32.74269800643716,1.1400000000000008
-9.080576343963964,-4.893957681755846,32.31886105144325,1.1500000000000008
-8.659668959186874,-4.5114912374203575,31.85385765010108,1.1600000000000008
-8.248448341524762,-4.190243708429869,31.357385370564884,1.1700000000000008
-7.851326461046097,-3.9266957096185013,30.83789041743672,1.1800000000000008
-7.471901793580025,-3.7167171654777675,30.302593321618204,1.1900000000000008
-7.113013708715659,-3.5558776492569812,29.757572913141484,1.2000000000000008
-6.776813945489878,-3.439690464901348,29.207884551801016,1.2100000000000009
-6.4648475328968225,-3.3637957311818245,28.657694096522835,1.2200000000000009
-6.178137182953984,-3.3240904599212118,28.110414379139232,1.2300000000000009
-5.9172667322398205,-3.316814609685479,27.568835493021464,1.2400000000000009
-5.682460541993511,-3.338601947972729,27.035243814660916,1.2500000000000009
-5.4736568555395015,-3.38650374727583,26.511527351872974,1.260000000000001
-5.290573960563199,-3.4579922171017765,25.99926686901187,1.270000000000001
-5.132768638039411,-3.550949361343528,25.49981343368222,1.280000000000001
-4.999686832972281,-3.6636457835640166,25.014353720545383,1.290000000000001
-4.890706789133275,-3.7947129123841474,24.54396473803413,1.300000000000001
-4.805175082432649,-3.943111213383289,24.089659729114473,1.310000000000001
-4.742436092638315,-4.108096195070886,23.652426926378585,1.320000000000001
-4.701855493121901,-4.2891833928716245,23.233262678696256,1.330000000000001
-4.6828383307649455,-4.486113008628181,22.83320025474294,1.340000000000001
-4.684842226658485,-4.698814474208969,22.453335395026293,1.350000000000001
-4.707386163022312,-4.92737087793159,22.094849443273777,1.360000000000001
-4.750055240507511,-5.171982925911041,21.759030645880788,1.370000000000001
-4.812501698454299,-5.432931894921304,21.447293963735305,1.380000000000001
-4.8944423931704035,-5.710540860839519,21.161199488834324,1.390000000000001
-4.995652829540069,-6.005133353731278,20.902469290478514,1.400000000000001
-5.115957742735315,-6.316988498785463,20.67300222268248,1.410000000000001
-5.2552181332909145,-6.6462916591174,20.474885895719638,1.420000000000001
-5.413314575052079,-6.993079616125034,20.310404641684592,1.430000000000001
-5.590126547761941,-7.357179427385452,20.182041881213987,1.440000000000001
-5.785507502729788,-7.738140321104451,20.09247482686812,1.450000000000001
-5.999255362279583,-8.13515835843263,20.04455894902268,1.460000000000001
-6.2310781959593,-8.54699416655658,20.041299108500876,1.470000000000001
-6.48055492673968,-8.971884866806981,20.085803774096973,1.480000000000001
-6.74709111982189,-9.407452441718435,20.181218368655994,1.490000000000001
-7.029870218463529,-9.850612238995394,20.330633635915664,1.500000000000001
-7.327801038269763,-10.297487105223675,20.5369651432478,1.5100000000000011
-7.639462931762344,-10.74333473149884,20.802800822963345,1.5200000000000011
-7.963050795332611,-11.182498047858399,21.130215024499886,1.5300000000000011
-8.296322996724994,-11.608390679270649,21.520550118532608,1.5400000000000011
-8.636556306532578,-12.013531185748091,21.974170427928602,1.5500000000000012
-8.98051293086899,-12.389640512815694,22.490198198772934,1.5600000000000012
-9.324425619053823,-12.727816109701827,23.066247281558248,1.5700000000000012
-9.664007357348357,-13.018792823253138,23.698176651743342,1.5800000000000012
-9.9944921089441,-13.253294355681836,24.37989193346181,1.5900000000000012
-10.310712158299355,-13.422469545959492,25.10322735763148,1.6000000000000012
-10.607215642546306,-13.518395387924048,25.857941455396496,1.6100000000000012
-10.878424701143947,-13.53461478990704,26.63185564640963,1.6200000000000012
-11.118830449673547,-13.466663817961285,27.4111546132886,1.6300000000000012
-11.3232160610174,-13.312533501709469,28.180850909359734,1.6400000000000012
-11.486894283256465,-13.073008352189257,28.925395117137036,1.6500000000000012
-11.605941625227432,-12.7518299759712,29.629390224191376,1.6600000000000013
-11.677409138991719,-12.35565032662832,30.278349134907483,1.6700000000000013
-11.699489980542602,-11.893763606694286,30.85942207230635,1.6800000000000013
-11.671627063404468,-11.377634617509676,31.362019618126478,1.6900000000000013
-11.594549869493806,-10.820268860173723,31.77826850083291,1.7000000000000013
-11.470236987241579,-10.235490224793796,32.10325919288218,1.7100000000000013
-11.30180893303405,-9.63720152727995,32.33507250543412,1.7200000000000013
-11.093362903821635,-9.038700067164635,32.47460086742164,1.7300000000000013
-10.849766177183277,-8.452106400746242,32.525203336237105,1.7400000000000013
-10.576427292800815,-7.887943561838173,32.492247860471906,1.7500000000000013
-10.279063880574817,-7.354880885291211,32.38259866084298,1.7600000000000013
-9.963483518516275,-6.859635817083641,32.204101954939816,1.7700000000000014
-9.63539008903205,-6.407011618018207,31.965112359731236,1.7800000000000014
-9.300223610689933,-6.000039895431959,31.674088453696495,1.7900000000000014
-8.963037192236452,-5.640194081476712,31.339272117033477,1.8000000000000014
-8.62841109800663,-5.3276419636486825,30.968454466977533,1.8100000000000014
-8.30040118848397,-5.061510413807866,30.568822521792626,1.8200000000000014
-7.9825172508364215,-4.840141894059363,30.146875346063425,1.8300000000000014
-7.67772585734708,-4.661328847651341,29.708395949108933,1.8400000000000014
-7.388472201873752,-4.522517875475082,29.258464934393736,1.8500000000000014
-7.1167156614375955,-4.4209802385506745,28.801503079936772,1.8600000000000014
-6.863974423617545,-4.353948615212177,28.341332005373822,1.8700000000000014
-6.631375258091002,-4.318722279869509,27.881244342845715,1.8800000000000014
-6.4197052810978095,-4.3127441600247405,27.424077033758344,1.8900000000000015
-6.229463291749096,-4.33365380050143,26.972283322679523,1.9000000000000015
-6.060908907051991,-4.379320334999944,26.528000623102752,1.9100000000000015
-5.914108269366919,-4.44785931575609,26.093112671048,1.9200000000000015
-5.788975542347094,-4.537636820853013,25.669305288845752,1.9300000000000015
-5.685309755271323,-4.647263744614938,25.25811570191766,1.9400000000000015
-5.602826812115346,-4.775582645429456,24.860975741508863,1.9500000000000015
-5.541186663747541,-4.921649017858935,24.47924947931709,1.9600000000000015
-5.500015762431298,-5.084708394410128,24.114265921858895,1.9700000000000015
-5.478924989593375,-5.264170277117194,23.76734738033692,1.9800000000000015
-5.477523281403542,-5.459579553024194,23.439834053861233,1.9900000000000015
-5.495427181433415,-5.670585759654183,23.13310524019898,2.0000000000000013
-5.532266533465816,-5.896910334092052,22.848597432142807,2.010000000000001
-5.587686497214651,-6.138311800139849,22.58781937728341,2.020000000000001
-5.66134603126382,-6.3945487213765295,22.352363978987707,2.0300000000000007
-5.752912946426168,-6.66534017545926,22.14391669914157,2.0400000000000005
-5.8620555943005455,-6.950323491135864,21.964259890536972,2.0500000000000003
-5.98843122559901,-7.249009041906749,21.81527224149277,2.06
-6.131671036855673,-7.560732020005433,21.69892226297014,2.07
-6.291361929180268,-7.884601335070886,21.617254499352292,2.0799999999999996
-6.4670250364217745,-8.219446108988718,21.572366915334783,2.0899999999999994
-6.658091150927274,-8.563760687030268,21.56637772927128,2.099999999999999
-6.863873291998661,-8.915649667243796,21.601379865337606,2.109999999999999
-7.083536833951433,-9.272775168321767,21.679381233248645,2.1199999999999988
-7.316067844724089,-9.632309399168529,21.802229278049353,2.1299999999999986
-7.560240586312756,-9.990896526054911,21.971518747166012,2.1399999999999983
-7.814585493004996,-10.344628787640469,22.188482474972687,2.149999999999998
-8.07735936127797,-10.689042674291064,22.45386625641717,2.159999999999998
-8.346519932087487,-11.019141607723725,22.767790614463188,2.1699999999999977
-8.619707481212263,-11.329451724042253,23.129604453594556,2.1799999999999975
-8.894236396270733,-11.614116836362019,23.537738144157156,2.1899999999999973
-9.167099930850515,-11.867037185347343,23.989566298772438,2.199999999999997
-9.434991293075086,-12.082053974317137,24.481293048028505,2.209999999999997
-9.694343849867288,-12.253177841485975,25.007874530550026,2.2199999999999966
-9.941392424414277,-12.374854451820973,25.56299401761527,2.2299999999999964
-10.17225638524059,-12.442254669561116,26.1391040160571,2.239999999999996
-10.383043487214808,-12.451570979531374,26.727546374366256,2.249999999999996
-10.569971331874187,-12.400296914284658,27.318755676310378,2.259999999999996
-10.729501070348247,-12.287463315949328,27.902543303322794,2.2699999999999956
-10.858475870867705,-12.11380534421972,28.46845027363132,2.2799999999999954
-10.95425506213224,-11.881837907849375,29.006147619492875,2.289999999999995
-11.014834082684851,-11.595824695670172,29.50585525836933,2.299999999999995
-11.038940667334384,-11.26163648305202,29.958745647769952,2.3099999999999947
-11.026099177277787,-10.88650641580256,30.357298163776107,2.3199999999999945
-10.976657518985004,-10.47870156991485,30.695574511134648,2.3299999999999943
-10.891774383773145,-10.04713925258109,30.969394008631806,2.339999999999994
-10.773368113114733,-9.600981689487591,31.176398880480008,2.349999999999994
-10.624031838885307,-9.14924319716923,31.316011770339497,2.3599999999999937
-10.446922203307485,-8.700439895396883,31.389298567821932,2.3699999999999934
-10.245630617238318,-8.262304545959312,31.398757693620336,2.3799999999999932
-10.024046550390917,-7.841579795273649,31.348061346130354,2.389999999999993
-9.786221839847915,-7.4438936266719375,31.241774795569423,2.399999999999993
-9.536243679731134,-7.073712595134026,31.085077227110556,2.4099999999999926
-9.278122121313745,-6.7343623200883505,30.883502902735376,2.4199999999999924
-9.01569588481463,-6.428101087501677,30.642715668100287,2.429999999999992
-8.752558331195335,-6.156231120296316,30.36832408107475,2.439999999999992
-8.492003756427346,-5.919232659803426,30.06573941116457,2.4499999999999917
-8.23699285823198,-5.71690786436544,29.7400748615749,2.4599999999999915
-7.990135316712045,-5.548524083541825,29.396081719799,2.4699999999999913
-7.753686899788801,-5.412948815329821,29.03811666056739,2.479999999999991
-7.529558291820669,-5.308771246660115,28.670133896576484,2.489999999999991
-7.319332874271961,-5.234407502232125,28.29569604053119,2.4999999999999907
-7.124290885535891,-5.188188489635528,27.917998156625913,2.5099999999999905
-6.94543768640057,-5.168430521398368,27.53990032900289,2.5199999999999902
-6.783534204623417,-5.173489762231978,27.163964998472572,2.52999999999999
-6.63912798707508,-5.201802064220058,26.7924962075183,2.53999999999999
-6.512583624177072,-5.251909993603602,26.427578681966743,2.5499999999999896
-6.404111612757986,-5.322478895413215,26.071115334204507,2.5599999999999894
-6.313794981989435,-5.412303751193751,25.724862289674483,2.569999999999989
-6.2416132205254184,-5.520308412356593,25.390460922707234,2.579999999999989
-6.187463212982176,-5.645538576680295,25.069466654721595,2.5899999999999888
-6.151177024406654,-5.787149646682103,24.7633744358963,2.5999999999999885
-6.132536467571285,-5.9443903858124,24.473640919133057,2.6099999999999883
-6.13128445548834,-6.1165830849914755,24.201703359434706,2.619999999999988
-6.147133186208262,-6.303100776712497,23.948995247240862,2.629999999999988
-6.179769234330104,-6.503341892720023,23.71695862283264,2.6399999999999877
-6.2288556390244585,-6.7167026585218785,23.507052930530186,2.6499999999999875
-6.29403108681021,-6.942547457465488,23.320760164448732,2.6599999999999873
-6.37490629369932,-7.180177382557836,23.159585939745302,2.669999999999987
-6.471057700370857,-7.428797229652974,23.025056002498417,2.679999999999987
-6.582018610440541,-7.687481275312082,22.918707576731293,2.6899999999999866
-6.707267930298713,-7.955138330587847,22.842074849889226,2.6999999999999864
-6.8462167139403665,-8.230476771159251,22.796667832629655,2.709999999999986
-6.998192781971341,-8.511970515190846,22.7839438131093,2.719999999999986
-7.162423774203361,-8.797827249259512,22.805270682078916,2.7299999999999858
-7.338019112476385,-9.085960579220739,22.861881558655444,2.7399999999999856
-7.52395149522891,-9.373968186989446,22.95482042549935,2.7499999999999853
-7.719038715703631,-9.659118473439285,23.084878913626955,2.759999999999985
-7.9219267853844855,-9.938348514546536,23.25252498357057,2.769999999999985
-8.13107554199012,-10.2082763888259,23.45782504195813,2.7799999999999847
-8.344748109525288,-10.465230970170605,23.7003620020147,2.7899999999999845
-8.561005732068526,-10.705302032223559,23.979152905089013,2.7999999999999843
-8.77770959207756,-10.924412888672014,24.29257089203293,2.809999999999984
-8.992531211925339,-11.118416723835738,24.638277427653314,2.819999999999984
-9.2029728864311,-11.283216211394699,25.013171573473112,2.8299999999999836
-9.406399270492178,-11.414903998723403,25.413363573658597,2.8399999999999834
-9.60008072702803,-11.509919256944558,25.834179853659833,2.849999999999983
-9.781248323708663,-11.565212968916516,26.270205542153615,2.859999999999983
-9.947159477949624,-11.578412253850455,26.715368696765807,2.869999999999983
-10.095172247970485,-11.54797218651068,27.163067547136652,2.8799999999999826
-10.222825247524163,-11.473302660233788,27.60633843251734,2.8899999999999824
-10.327919245418837,-11.354858209872548,28.038058051616897,2.899999999999982
-10.40859583352606,-11.19418055372227,28.451169662386498,2.909999999999982
-10.463408235121868,-10.993886913263742,28.83891955959743,2.9199999999999817
-10.491379471412877,-10.757601646245796,29.195088091152037,2.9299999999999815
-10.492043742835552,-10.489833856896242,29.51419908137077,2.9399999999999813
-10.465467976247014,-10.195808734181634,29.79169299239181,2.949999999999981
-10.412251930091806,-9.881264683275322,30.02405234409246,2.959999999999981
-10.333506870268664,-9.552231233999864,30.208872398310962,2.9699999999999807
-10.230814433666978,-9.214803847367277,30.344875244920743,2.9799999999999804
-10.106168693551755,-8.874931021714943,30.43187046966542,2.9899999999999802
-9.961905478857421,-8.538226756375245,30.470669863018042,2.99999999999998
-9.800623587432803,-8.209817934633701,30.462966658064282,3.00999999999998
-9.625102651622164,-7.894232133075429,30.411191331593777,3.0199999999999796
-9.438222108740591,-7.595327342507863,30.318356095227724,3.0299999999999794
-9.242885092683226,-7.316261580771063,30.187899082407966,3.039999999999979
-9.041950215217277,-7.059497705329759,30.023537270255336,3.049999999999979
-8.838173268365786,-6.826837025033128,29.829134768813937,3.0599999999999787
-8.634159959422844,-6.619474536752726,29.608590633614778,3.0699999999999785
-8.432329968005922,-6.438068630685053,29.365748095704706,3.0799999999999783
-8.234891940420201,-6.282818714097364,29.10432523717251,3.089999999999978
-8.043828532341854,-6.153545179931539,28.827865750960957,3.099999999999978
-7.860890275296466,-6.049767297569742,28.539707512249567,3.1099999999999777
-7.687596858468944,-5.970775772221805,28.242966201085203,3.1199999999999775
-7.525244358730303,-5.915697797856275,27.94053106877077,3.1299999999999772
-7.374916988693037,-5.883553351831857,27.635070041227333,3.139999999999977
-7.237502036176334,-5.873302219438173,27.329041613731484,3.149999999999977
-7.113706813137269,-5.883881792239989,27.024711339145775,3.1599999999999766
-7.004076597055768,-5.914236071526842,26.724171088863628,3.1699999999999764
-6.909012717104975,-5.963336552729055,26.429359631817547,3.179999999999976
-6.828790100036184,-6.0301957972317,26.14208340642375,3.189999999999976
-6.763573739427455,-6.113874542959931,25.86403663942413,3.1999999999999758
-6.7134336828963885,-6.213483190003362,25.59682018911416,3.2099999999999755
-6.67835824363447,-6.328178444156925,25.34195865922542,3.2199999999999753
-6.658265235537417,-6.457155827323435,25.100915448264946,3.229999999999975
-6.653011106856536,-6.599638683269619,24.875105473925835,3.239999999999975
-6.6623979080401705,-6.7548642310995035,24.66590535070135,3.2499999999999747
-6.686178078101106,-6.9220671552988575,24.474660808726703,3.2599999999999745
-6.724057073512167,-7.100461176624522,24.302691130750684,3.2699999999999743
-6.77569389747089,-7.289219027254712,24.15129035952788,3.279999999999974
-6.840699618548264,-7.487451260049598,24.021724997406334,3.289999999999974
-6.918633999316057,-7.694184357951384,23.915227891362786,3.2999999999999736
-7.009000390425561,-7.908338676726591,23.832987978695076,3.3099999999999734
-7.111239086400161,-8.12870685214831,23.77613557032779,3.319999999999973
-7.224719388293287,-8.353933429019458,23.745722880454917,3.329999999999973
-7.348730676918373,-8.582496619081306,23.74269958406512,3.3399999999999728
-7.482472869261393,-8.81269325915986,23.767883309154747,3.3499999999999726
-7.625046709411893,-9.04262820670345,23.821925158975812,3.3599999999999723
-7.775444431779658,-9.270209558719642,23.90527062037328,3.369999999999972
-7.9325414244,-9.493151187915599,24.018116552044965,3.379999999999972
-8.095089607326525,-9.708984127059248,24.16036535976639,3.3899999999999717
-8.261713316447496,-9.915078265575346,24.331577943107792,3.3999999999999715
-8.430908534961203,-10.108675616133954,24.53092751627108,3.4099999999999713
-8.601046329462086,-10.286936031428105,24.757156925800565,3.419999999999971
-8.770381310127965,-10.446995679521736,25.008542555525118,3.429999999999971
-8.937065830154948,-10.586037813722244,25.282868255032056,3.4399999999999706
-9.099170456136264,-10.701374418114277,25.577412873249514,3.4499999999999704
-9.254710971507315,-10.790536222429845,25.888954843214023,3.45999999999997
-9.401681820641768,-10.851367444958866,26.213796779373116,3.46999999999997
-9.538095473732687,-10.882120558714607,26.547812173721077,3.47999999999997
-9.662026716955186,-10.881545528028585,26.88651501417186,3.4899999999999696
-9.771660386105763,-10.84896748202671,27.225151557062375,3.4999999999999694
-9.86534061309171,-10.784346813557603,27.558811687358485,3.509999999999969
-9.941619297298807,-10.688316308285938,27.882555474042775,3.519999999999969
-9.999301300744982,-10.562191139514061,28.191548891940975,3.5299999999999687
-10.037483840010344,-10.407949342558075,28.481201460195408,3.5399999999999685
-10.05558773401658,-10.228182550305519,28.7472979360626,3.5499999999999683
-10.053378564972752,-10.02601909627469,28.986116325618084,3.559999999999968
-10.030976392963113,-9.805023798966939,29.194525356756635,3.569999999999968
-9.988853380050069,-9.569080560927754,29.370056121045884,3.5799999999999677
-9.927819456052564,-9.322265127529114,29.510944646143386,3.5899999999999674
-9.848996915702923,-9.068715822398563,29.61614445689596,3.5999999999999672
-9.753785499711833,-8.812509785846263,29.685310442911614,3.609999999999967
-9.643820019117502,-8.55755127398882,29.718757317425368,3.619999999999967
-9.52092289455614,-8.307477099127485,29.71739743277491,3.6299999999999666
-9.387054087331675,-8.065582525225985,29.682663604289207,3.6399999999999664
-9.24426080995269,-7.834769103871555,29.61642287134575,3.649999999999966
-9.094629152699625,-7.6175142466916865,29.520886856411497,3.659999999999966
-8.940239394969941,-7.415860928679601,29.39852369115276,3.6699999999999657
-8.783126335476688,-7.231424888929924,29.25197551214543,3.6799999999999655
-8.625245521306452,-7.0654160650439986,29.083984437231756,3.6899999999999653
-8.468445822265387,-6.918670738589583,28.897328847316825,3.699999999999965
-8.314448413267717,-6.791690920678533,28.69477081551269,3.709999999999965
-8.164831911909388,-6.684687790467924,28.479014708000793,3.7199999999999647
-8.02102317861503,-6.597626433547017,28.25267635693782,3.7299999999999645
-7.884293122209676,-6.5302696375317675,28.018261775870307,3.7399999999999642
-7.755756757757238,-6.482219028252413,27.778154133820347,3.749999999999964
-7.636376725649355,-6.452952327376228,27.53460759555383,3.759999999999964
-7.526969489203005,-6.441855952656702,27.289746638172364,3.7699999999999636
-7.428213470345261,-6.448252550405278,27.045569534288262,3.7799999999999634
-7.340658448242165,-6.471423342087246,26.803954819668665,3.789999999999963
-7.264735624503613,-6.510625386563454,26.566669713865853,3.799999999999963
-7.200767843293794,-6.5651040146182575,26.335379617432455,3.8099999999999627
-7.148979539620461,-6.634100793719672,26.11165795593459,3.8199999999999625
-7.109506070332499,-6.716857439968244,25.896995771080487,3.8299999999999623
-7.0824021574911855,-6.81261612212772,25.692810568772597,3.839999999999962
-7.067649241591812,-6.920616609738932,25.50045402166846,3.849999999999962
-7.065161602353393,-7.040090712525408,25.32121819098195,3.8599999999999617
-7.074791157934506,-7.170254449094232,25.156339981374792,3.8699999999999615
-7.096330900445729,-7.310298375381185,25.007003577511004,3.8799999999999613
-7.12951696781237,-7.459376502087616,24.874340635500804,3.889999999999961
-7.174029390869854,-7.6165942389169725,24.759428021856436,3.899999999999961
-7.229491591569609,-7.780995823885793,24.663282911887926,3.9099999999999606
-7.295468744786133,-7.95155172920398,24.586855084122494,3.9199999999999604
-7.371465153709745,-8.127146580639172,24.53101628295961,3.92999999999996
-7.456920828141704,-8.3065681827778,24.496546574038245,3.93999999999996
-7.5512074966986535,-8.488498304266741,24.48411769116006,3.9499999999999598
-7.653624327923537,-8.67150593905701,24.494273474974474,3.9599999999999596
-7.763393680805475,-8.854043813794767,24.527407635760998,3.9699999999999593
-7.879657250577263,-9.034448947524412,24.58373923746184,3.979999999999959
-8.001473018242379,-9.21094807547559,24.66328649679599,3.989999999999959
-8.127813448383383,-9.381668710110764,24.76583971523938,3.9999999999999587
-8.257565404685442,-9.54465651552844,24.890934403540438,4.009999999999959
-8.389532260656006,-9.69789950248897,25.037825903335435,4.019999999999959
-8.522438668064131,-9.83935930058277,25.2054670374494,4.0299999999999585
-8.654938401469447,-9.967009426832194,25.39249050309838,4.039999999999958
